OBJECTID,CreationDate,Creator,EditDate,Editor,GlobalID,AreaID,UNIT_CODE,UNIT_NAME,DATE_EDIT,STATE,REGION,GNIS_ID,UNIT_TYPE,CREATED_BY,PARKNAME,x,y
93,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,fb69c52a-6f94-4324-9974-e719499b2612,96,LYBA,Lyndon Baines Johnson Memorial Grove on the Potomac,5/20/2020,DC,NC,530776,National Memorial,Lands,Lyndon Baines Johnson Memorial Grove,-77.05181367,38.87895475
94,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,b00343de-5d41-4419-9948-7035e2428559,97,MALL,National Mall,6/23/2025,DC,NC,2733438,Other Designation,Lands,National Mall,-77.02221193,38.88983611
95,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,0af7b170-47f4-4d9b-b24a-0b56423a0eda,98,GREE,Greenbelt Park,3/3/2021,MD,NC,597496,Other Designation,Lands,Greenbelt,-76.89773475,38.98402674
96,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,0c541da3-397e-42dd-becd-155f2476315f,99,ROCR,Rock Creek Park,5/30/2019,DC,NC,530563,Other Designation,Lands,Rock Creek Park,-77.04752239,38.9641682
97,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,e7e73c69-a46d-4b72-8fda-749337f52279,100,PAAV,Pennsylvania Avenue National Historic Site,9/13/2016,DC,NC,2733439,National Historic Site,Lands,Pennsylvania Avenue,-77.01752428,38.89283114
98,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,ba7139c1-aa1c-4b60-9071-ee4aaedaa4ab,101,ANTI,Antietam National Battlefield,09/15/2023 12:54:13,MD,NC,589057,National Battlefield,Lands,Antietam,-77.73598799,39.462393
99,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,34be2b53-3897-40fb-a8d8-282000c3acd2,102,CHOH,Chesapeake and Ohio Canal National Historical Park,6/16/2025,DC,NC,583731,National Historical Park,Lands,Chesapeake and Ohio Canal,-77.92272782,39.60887854
100,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,b7a37eba-6a74-443b-abdb-5b23936f57ed,104,MABE,Mary McLeod Bethune Council House National Historic Site,9/21/2006,DC,NC,2733422,National Historic Site,Lands,Mary McLeod Bethune Council House,-77.03096673,38.90819116
101,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,7ec64df2-ed3c-4b91-92a5-86c91cd12001,105,HAFE,Harpers Ferry National Historical Park,12/18/2024,MD,NC,1556735,National Historical Park,Lands,Harpers Ferry,-77.74222818,39.31003191
102,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,feed2a34-d8dc-4bb7-9144-73bdb0607999,106,CATO,Catoctin Mountain Park,1/26/2022,MD,NC,583623,Other Designation,Lands,Catoctin Mountain,-77.4692045,39.65324311
103,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,7ed869d8-0614-4603-9f27-5df3a75874b6,107,GWMP,George Washington Memorial Parkway,09/15/2023 16:59:57,MD,NC,584569,Parkway,Lands,George Washington,-77.06326331,38.71010517
104,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,b4bc0389-64c1-422c-8a1d-41f778154a71,108,ARHO,"Arlington House, The Robert E. Lee Memorial",1/22/2021,VA,NC,1888900,National Memorial,Lands,"Arlington House, The Robert E. Lee Memorial",-77.07367011,38.88209775
105,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,30e78f20-a2eb-4fc8-9bdd-a9f4448f7362,109,THIS,Theodore Roosevelt Island,5/31/2005,DC,NC,2733420,National Memorial,Lands,Theodore Roosevelt Island,-77.06276404,38.89610365
106,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,0ed4da97-42bc-487f-bbd3-41b6bbbf9c70,110,MANA,Manassas National Battlefield Park,9/11/2024,VA,NC,1470042,National Battlefield Park,Lands,Manassas,-77.52188257,38.83165866
107,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,14f98054-0341-4e9e-a9f3-6a1568bed0f9,111,WWII,World War II Memorial,11/3/2011,DC,NC,1989142,National Memorial,Lands,World War II Memorial,-77.04037576,38.88919539
108,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,1f2fdca5-4c65-42d1-8368-a55af5037962,112,FRDE,Franklin Delano Roosevelt Memorial,5/20/2020,DC,NC,1877541,National Memorial,Lands,Franklin Delano Roosevelt,-77.04308999,38.88349135
109,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,4d882bbc-55be-4bb0-bb65-48ae7c37bbd6,113,FOTH,Ford's Theatre National Historic Site,9/21/2006,DC,NC,530748,National Historic Site,Lands,Ford's Theatre,-77.02565216,38.89667376
110,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,3e98ceae-9221-4a51-a623-9fac7ac3d5ba,114,JEFM,Thomas Jefferson Memorial,11/6/2009,DC,NC,530557,National Memorial,Lands,Thomas Jefferson Memorial,-77.03614231,38.88125891
111,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,7f36b26b-7ea7-4c4d-b9c7-e4a862a10741,115,LINC,Lincoln Memorial,11/4/2011,DC,NC,531835,National Memorial,Lands,Lincoln,-77.05020986,38.88928009
112,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,ac0b3bce-6323-4fdb-9add-660670117ed7,116,WAMO,Washington Monument,11/6/2009,DC,NC,531850,National Memorial,Lands,Washington Monument,-77.03537246,38.88848201
113,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,cc520158-9c97-45e7-92f7-aba1e32fd231,117,KOWA,Korean War Veterans Memorial,11/3/2011,DC,NC,1985525,National Memorial,Lands,Korean War Veterans,-77.04804168,38.88789913
114,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,210c8e8b-f5c1-4402-94bc-dcd9fd8fc619,118,PISC,Piscataway Park,5/16/2024,MD,NC,1676813,Other Designation,Lands,Piscataway,-77.05609215,38.6847878
115,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,2a1648b6-eea5-4a60-b52c-81b5c68bfc7e,119,FRDO,Frederick Douglass National Historic Site,3/21/2017,DC,NC,2733423,National Historic Site,Lands,Frederick Douglass,-76.98510673,38.86282745
116,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,974adb77-d8a8-4291-90f0-82ccc45eb9ad,120,CAWO,Carter G. Woodson Home National Historic Site,3/22/2006,DC,NC,2085144,National Historic Site,Lands,Carter G. Woodson Home,-77.02432889,38.91090277
117,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,4876917f-39bb-4594-bf1f-9a7d8db8fa5a,121,MONO,Monocacy National Battlefield,12/18/2023,MD,NC,588388,National Battlefield,Lands,Monocacy,-77.39308515,39.36119849
118,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,a4bb1d92-7668-4fad-acec-719404bce151,122,PRWI,Prince William Forest Park,12/10/2024,VA,NC,1472799,Other Designation,Lands,Prince William Forest,-77.38103149,38.58558161
119,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,d136d8df-aef6-4d31-83ee-6fac3dd054dc,123,VIVE,Vietnam Veterans Memorial,11/3/2011,DC,NC,531832,National Memorial,Lands,Vietnam Veterans,-77.04768132,38.89092492
120,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,172d25ab-c0da-4c50-8f81-59ff8c212627,124,COGA,Constitution Gardens,11/3/2011,DC,NC,530610,Other Designation,Lands,Constitution Gardens,-77.0432246,38.8909104
121,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,8c55355e-38a6-4f3a-b29a-a0f1c916e60b,125,WOTR,Wolf Trap National Park for the Performing Arts,06/16/2023 15:20:06,VA,NC,1888974,Other Designation,Lands,Wolf Trap NP for the Performing Arts,-77.26370188,38.93790583
122,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,8b046ec6-3fd8-4574-8352-c342fbbc62e8,126,WHHO,White House,5/28/2010,DC,NC,2733430,Other Designation,Lands,President's Park (White House),-77.03655608,38.8969477
123,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,7d87cea0-bab2-4701-8703-9a1bfc55a96a,127,FLNI,Flight 93 National Memorial,2/5/2013,PA,NE,1986830,National Memorial,Lands,Flight 93,-78.89269139,40.05758216
124,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,3e90ebf1-4eb9-4fd3-af3b-c011e65873bc,128,ALPO,Allegheny Portage Railroad National Historic Site,1/4/2024,PA,NE,1214216,National Historic Site,Lands,Allegheny Portage Railroad,-78.51766394,40.43138865
125,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,220c9665-5f3d-4880-a96b-c5eb4030d2e6,129,FONE,Fort Necessity National Battlefield,9/24/2013,PA,NE,1193713,National Battlefield,Lands,Fort Necessity,-79.58875165,39.81117063
126,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,db0b369e-e177-4ba4-ae00-f79ba459fcf0,130,JOFL,Johnstown Flood National Memorial,03/14/2025 13:58:52,PA,NE,1200751,National Memorial,Lands,Johnstown Flood,-78.773519,40.34689408
127,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,885b1976-61b1-46ed-bbdd-965320fddddf,133,APCO,Appomattox Court House National Historical Park,10/7/2010,VA,NE,1462531,National Historical Park,Lands,Appomattox Court House,-78.79977567,37.38437441
128,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,cd3d4bab-a4bd-453b-865d-7b14271a36b6,134,ASIS,Assateague Island National Seashore,3/8/2024,MD,NE,589056,National Seashore,Lands,Assateague Island,-75.24582082,38.04622024
129,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,72566c2e-21c5-4ebd-ae57-608bfb007588,135,BLUE,Bluestone National Scenic River,12/18/2013,WV,NE,1877617,National Wild & Scenic River,Region,Bluestone,-80.99548494,37.56085425
130,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,c8cd6ea2-b39f-40f8-83a7-5f37de81880e,136,BOWA,Booker T. Washington National Monument,6/7/2010,VA,NE,1477005,National Monument,Lands,Booker T Washington,-79.73080986,37.11418824
131,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,232b2beb-2d4e-4e8c-97a6-e1e3e6c66ba4,137,CEBE,Cedar Creek and Belle Grove National Historical Park,12/16/2024,VA,NE,1985663,National Historical Park,Lands,Cedar Creek & Belle Grove,-78.31421733,38.99373393
132,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,5dd01944-69f8-475b-86a5-6565c1e1905f,138,COLO,Colonial National Historical Park,6/30/2019,VA,NE,1478412,National Historical Park,Lands,Colonial,-76.52728073,37.24406727
133,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,fad98ff1-42bb-4e2d-82ca-220aba5af154,140,DEWA,Delaware Water Gap National Recreation Area,5/25/2018,NJ,NE,1193711,National Recreation Area,Region,Delaware Water Gap,-74.94043268,41.09885058
134,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,d703a441-7226-4b38-a2c9-89048ecde24f,141,EDAL,Edgar Allan Poe National Historic Site,3/17/2009,PA,NE,1888911,National Historic Site,Lands,Edgar Allan Poe,-75.14998944,39.96195137
135,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,1b82c164-b267-489d-9f7f-37856b007fc5,142,DELA,Middle Delaware National Scenic River,10/17/2018,NJ,NE,need,National Wild & Scenic River,Region,Delaware,-74.91589882,41.14572797
136,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,d145a5db-9cc8-4fe0-8622-0a9e1efa0728,143,FOMC,Fort McHenry National Monument and Historic Shrine,1/13/2012,MD,NE,595218,National Monument,Lands,Fort McHenry,-76.58025061,39.26364692
137,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,8fea5324-a13d-4d46-824f-727df98c6144,144,GARI,Gauley River National Recreation Area,12/31/2022 11:02:15,WV,NE,1741168,National Recreation Area,Lands,Gauley River,-81.07276521,38.19244314
138,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,32a6cd64-e79b-4889-9f43-3f757851512e,145,HAMP,Hampton National Historic Site,1/26/2016,MD,NE,584846,National Historic Site,Lands,Hampton,-76.58871623,39.4164669
139,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,22023752-3ceb-4502-aca3-2db33640222d,146,FRHI,Friendship Hill National Historic Site,4/14/2011,PA,NE,1888922,National Historic Site,Lands,Friendship Hill,-79.92343951,39.7778456
140,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,6b78eb4d-dae2-40d5-8777-0453a0077073,147,FRSP,Fredericksburg and Spotsylvania County Battlefields Memorial National Military Park,06/16/2025 10:06:07,VA,NE,1488838,National Military Park,Lands,Fredericksburg & Spotsylvania,-77.73059109,38.29443384
141,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,490eea53-8006-44c5-8b09-b8b922d8d46f,148,GEWA,George Washington Birthplace National Monument,9/18/2023,VA,NE,1467038,National Monument,Lands,George Washington Birthplace,-76.9198116,38.1915938
142,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,fdae46dc-6dd0-4d0c-93e0-91d0bcdf0d84,150,GETT,Gettysburg National Military Park,12/12/2023,PA,NE,1175577,National Military Park,Lands,Gettysburg,-77.23793438,39.79927821
143,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,bc92e191-15c8-4a49-a0f2-318d96b66a4b,151,EISE,Eisenhower National Historic Site,7/8/2013,PA,NE,1888912,National Historic Site,Lands,Eisenhower,-77.26732348,39.79642549
144,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,ffb64f55-d8b4-415e-b74c-44c59b37ea83,152,HOFU,Hopewell Furnace National Historic Site,8/17/2011,PA,NE,1193717,National Historic Site,Lands,Hopewell Furnace,-75.76622822,40.21090865
145,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,acd8e8d9-9971-486e-b5c1-474f8c3fbb53,153,INDE,Independence National Historical Park,11/9/2017,PA,NE,1177725,National Historical Park,Lands,Independence,-75.14942161,39.95168558
146,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,ef85bdc2-fc0a-4b4a-acd1-dc2b3ac99b59,154,THKO,Thaddeus Kosciuszko National Memorial,7/7/2010,PA,NE,1888966,National Memorial,Lands,Thaddeus Kosciuszko,-75.14732234,39.94346108
147,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,e89e85b0-c260-4268-99ce-c6e2837de66f,157,PETE,Petersburg National Battlefield,3/5/2025,VA,NE,1498529,National Battlefield,Lands,Petersburg,-77.6156097,37.14472376
148,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,ac1eedc9-9a29-4783-828d-d8946a150e5e,158,NERI,New River Gorge National Park and Preserve,12/18/2013,WV,NE,1877618,National Preserve,Region,New River Gorge,-81.04293778,37.89697361
149,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,0252b494-8eaa-48d4-96aa-75945db18cd0,159,MAWA,Maggie L. Walker National Historic Site,11/30/2011,VA,NE,1780716,National Historic Site,Lands,Maggie L. Walker,-77.43669744,37.54736568
150,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,5e129132-21ed-45f2-8737-fd48adab732b,160,RICH,Richmond National Battlefield Park,3/23/2021,VA,NE,1473199,National Battlefield Park,Lands,Richmond,-77.28132502,37.57007157
151,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,e814ceb6-6ae0-4d38-bc5d-b8eb97f4200f,162,THST,Thomas Stone National Historic Site,7/28/2009,MD,NE,1888967,National Historic Site,Lands,Thomas Stone,-77.03720095,38.52888779
152,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,e089c134-d2c1-48de-9ee1-3e335eb99c7d,163,STEA,Steamtown National Historic Site,12/18/2013,PA,NE,1877509,National Historic Site,Region,Steamtown,-75.67156921,41.40797184
153,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,17bb1219-5ddf-4678-ac05-b9d3c365d9c6,164,UPDE,Upper Delaware Scenic and Recreational River,12/22/2015,NY,NE,1888970,National Wild & Scenic River,Lands,Upper Delaware,-75.00971664,41.5169688
154,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,ba5deb36-2d6b-49e6-b6f4-b1bf5ae76188,165,VAFO,Valley Forge National Historical Park,5/14/2018,PA,NE,1211947,National Historical Park,Lands,Valley Forge,-75.44467921,40.10050037
155,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,c4267e3b-bf33-4740-b951-8501ba8d4327,166,BICY,Big Cypress National Preserve,9/26/2019,FL,SE,302659,National Preserve,Lands,Big Cypress,-81.10499062,25.98656391
156,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,b4d3ce13-d39c-44d4-bee4-191a40f5441f,167,TUIN,Tuskegee Institute National Historic Site,1/14/2016,AL,SE,158362,National Historic Site,Lands,Tuskegee Institute,-85.70479015,32.43026682
157,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,7f35e326-7be3-405c-9441-32e027452a07,168,CANA,Canaveral National Seashore,7/30/2008,FL,SE,307730,National Seashore,Lands,Canaveral,-80.74777601,28.77821863
158,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,ba482260-df70-4cd8-a90b-9f1c6523d042,169,CHAT,Chattahoochee River National Recreation Area,3/9/2021,GA,SE,1688073,National Recreation Area,Lands,Chattahoochee River,-84.26674476,33.97384998
159,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,e3e81b5a-862d-4f71-85db-4f8b6865244d,172,ANDE,Andersonville National Historic Site,8/19/2014,GA,SE,310534,National Historic Site,Lands,Andersonville,-84.13064241,32.19788205
160,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,3badfa34-11ce-4f38-b80d-e697144edbf4,173,BISO,Big South Fork National River and Recreation Area,12/18/2013,KY,SE,1309762,National River,Region,Big South Fork,-84.67554621,36.52266254
161,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,834a1bfa-dd48-4682-852f-58fb143b488b,174,BLRI,Blue Ridge Parkway,12/14/2023,NC,SE,1009494,Parkway,Lands,Blue Ridge Parkway,-81.07070537,36.43576692
162,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,1d786f76-ed39-4a58-9bbf-1777d0f44f84,175,CARL,Carl Sandburg Home National Historic Site,9/30/2020,NC,SE,1006677,National Historic Site,Lands,Carl Sandburg Home,-82.45071189,35.2678235
163,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,9f4d0719-5c88-45c8-9d19-d29b757ed3c2,176,GUCO,Guilford Courthouse National Military Park,9/23/2020,NC,SE,986193,National Military Park,Lands,Guilford Courthouse,-79.84347143,36.13136625
164,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,989b5175-92b7-4cc5-b9ff-3daa4d6fc08a,177,FORA,Fort Raleigh National Historic Site,9/17/2020,NC,SE,985324,National Historic Site,Lands,Fort Raleigh,-75.71589999,35.93452459
165,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,59c5f214-04e0-4dc4-885b-9fe9485fa8bd,178,WRBR,Wright Brothers National Memorial,5/23/2011,NC,SE,1027483,National Memorial,Lands,Wright Brothers,-75.66812771,36.01764298
166,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,c1e89556-5fe0-4478-81d5-15ea752225a1,179,CAHA,Cape Hatteras National Seashore,12/18/2013,NC,SE,982628,National Seashore,Region,Cape Hatteras,-75.60351922,35.23695703
167,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,0c70769f-1d4a-41b6-a7d0-6bf2b8fa9fa2,180,CALO,Cape Lookout National Seashore,12/18/2013,NC,SE,1000889,National Seashore,Region,Cape Lookout,-76.34768137,34.82812855
168,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,833f77bb-12d8-4fba-8641-dc49d83cb49a,181,CHCH,Chickamauga and Chattanooga National Military Park,12/18/2013,GA,SE,330990,National Military Park,Region,Chickamauga and Chattanooga,-85.25520312,34.91926993
169,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,dd19ee53-5d62-43b6-8d78-79c681f4f21b,182,CUGA,Cumberland Gap National Historical Park,03/15/2024 09:30:23,KY,SE,490476,National Historical Park,Lands,Cumberland Gap,-83.64523743,36.61884839
170,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,002dc352-3215-44e7-9106-052decdca703,183,CONG,Congaree National Park,6/7/2022,SC,SE,2035095,National Park,Lands,Congaree,-80.76351646,33.79406227
171,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,9d4f2b97-f4cf-4bf9-90f6-05656b63d49d,184,BISC,Biscayne National Park,12/2/2010,FL,SE,294450,National Park,Lands,Biscayne,-80.21830427,25.46969386
172,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,9af71c2f-f93f-422d-9b73-0070730c9111,185,CASA,Castillo de San Marcos National Monument,2/28/2005,FL,SE,307911,National Monument,Lands,Castillo de San Marcos,-81.31244936,29.89790515
173,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,e65e9433-d5c4-419b-961c-2bf7c30fd78a,186,FOMA,Fort Matanzas National Monument,10/26/2009,FL,SE,307963,National Monument,Lands,Fort Matanzas,-81.23844713,29.71151403
174,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,f9c2b426-4336-434e-9552-34a863c30bc7,187,EVER,Everglades National Park,6/24/2019,FL,SE,293666,National Park,Lands,Everglades,-80.95484118,25.28257275
175,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,113896e6-e74e-4229-8b70-b019a3e8f461,190,DRTO,Dry Tortugas National Park,11/7/2007,FL,SE,307632,National Park,Lands,Dry Tortugas,-82.87411026,24.64575384
176,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,3ddd671a-6335-4d8f-a03d-1c3c09338b35,191,DESO,De Soto National Memorial,8/7/2014,FL,SE,294586,National Memorial,Lands,De Soto,-82.64289966,27.52219867
177,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,cd2343de-d37c-431b-af85-c243fecd1e38,192,FOCA,Fort Caroline National Memorial,6/7/2016,FL,SE,282677,National Memorial,Lands,Fort Caroline,-81.50048581,30.38402142
178,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,93420ce6-34c7-4b9b-b0cf-0a145a343493,193,GUIS,Gulf Islands National Seashore,12/16/2024,FL,SE,689020,National Seashore,Lands,Gulf Islands,-87.01818091,30.35538789
179,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,988979c9-9662-4a4b-bcad-7cc147472b3e,194,SAJU,San Juan National Historic Site,12/18/2013,PR,SE,1879024,National Historic Site,Region,San Juan,-66.12049331,18.46851746
180,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,f76347ff-36a5-4590-84f9-8027d52f24cb,195,TIMU,Timucuan Ecological and Historic Preserve,12/18/2013,FL,SE,2733416,National Preserve,Region,Timucuan,-81.45210499,30.47574807
181,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,e469c7bd-9209-4d8b-afeb-a09c832087d4,196,VIIS,Virgin Islands National Park,10/24/2019,VI,SE,1614406,National Park,Lands,Virgin Islands,-64.73985638,18.34394521
182,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,61c5985d-7ff6-4165-abf1-f94fb34558b8,197,VICR,Virgin Islands Coral Reef National Monument,4/4/2013,VI,SE,2733450,National Monument,Lands,Virgin Islands Coral Reef,-64.70387324,18.27970864
183,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,76c958ef-f880-417b-a384-e0272df2d880,198,BUIS,Buck Island Reef National Monument,3/20/2006,VI,SE,1613756,National Monument,Lands,Buck Island Reef,-64.61994442,17.80879535
184,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,61b32488-c8e0-43e2-9482-6228fa0f6ecd,199,CHRI,Christiansted National Historic Site,6/19/2014,VI,SE,1993781,National Historic Site,Lands,Christiansted,-64.74002259,17.73410171
